case_id,split,equation_name,transform,n_params,optimizer,time_s,final_mse,final_nmse,converged,n_feval,timed_out
BPG0_T0,bpg,BPG0,T0,4,CMA-ES,1.983,1.384071e-09,4.573316e-11,True,4900,False
BPG0_T0,bpg,BPG0,T0,4,DE,4.673,4.656723e-12,1.538697e-13,True,17050,False
BPG0_T0,bpg,BPG0,T0,4,Hybrid,0.467,4.657149e-12,1.538838e-13,True,14,False
BPG0_T0,bpg,BPG0,T0,4,L-BFGS-B,0.847,6.393725e-03,2.112646e-04,False,1240,False
BPG0_T0,bpg,BPG0,T0,4,least_squares,0.62,4.656723e-12,1.538697e-13,True,38,False
BPG10_T0,bpg,BPG10,T0,3,CMA-ES,0.994,2.108668e-08,9.737767e-11,True,1920,False
BPG10_T0,bpg,BPG10,T0,3,DE,1.271,3.899994e-13,1.801006e-15,True,5480,False
BPG10_T0,bpg,BPG10,T0,3,Hybrid,0.008,3.900566e-13,1.801270e-15,True,14,False
BPG10_T0,bpg,BPG10,T0,3,L-BFGS-B,0.075,1.536844e-11,7.097100e-14,True,332,False
BPG10_T0,bpg,BPG10,T0,3,least_squares,0.019,3.899994e-13,1.801006e-15,True,9,False
BPG11_T0,bpg,BPG11,T0,6,CMA-ES,10.201,4.388377e-01,6.043981e-03,False,50240,False
BPG11_T0,bpg,BPG11,T0,6,DE,31.451,4.388377e-01,6.043981e-03,False,129133,False
BPG11_T0,bpg,BPG11,T0,6,Hybrid,0.801,5.639697e-12,7.767388e-14,True,1076,False
BPG11_T0,bpg,BPG11,T0,6,L-BFGS-B,3.471,4.388450e-01,6.044083e-03,False,12495,False
BPG11_T0,bpg,BPG11,T0,6,least_squares,5.503,8.011885e+00,1.103453e-01,False,2558,False
BPG12_T0,bpg,BPG12,T0,4,CMA-ES,3.692,3.709525e+02,5.983996e-01,False,14340,False
BPG12_T0,bpg,BPG12,T0,4,DE,2.183,4.266681e-10,6.882768e-13,True,11420,False
BPG12_T0,bpg,BPG12,T0,4,Hybrid,18.006,4.266681e-10,6.882768e-13,True,28201,False
BPG12_T0,bpg,BPG12,T0,4,L-BFGS-B,0.165,4.487159e+02,7.238430e-01,False,940,False
BPG12_T0,bpg,BPG12,T0,4,least_squares,0.063,6.000355e+02,9.679431e-01,False,59,False
BPG13_T0,bpg,BPG13,T0,7,CMA-ES,6.27,7.112331e-11,8.813461e-11,True,29900,False
BPG13_T0,bpg,BPG13,T0,7,DE,15.148,5.306706e-13,6.575966e-13,True,70222,False
BPG13_T0,bpg,BPG13,T0,7,Hybrid,5.189,5.306706e-13,6.575965e-13,True,7083,False
BPG13_T0,bpg,BPG13,T0,7,L-BFGS-B,0.441,3.883897e-06,4.812848e-06,False,1520,False
BPG13_T0,bpg,BPG13,T0,7,least_squares,0.124,5.306706e-13,6.575965e-13,True,94,False
BPG14_T0,bpg,BPG14,T0,6,CMA-ES,15.822,9.682748e-03,3.066611e-03,False,60000,False
BPG14_T0,bpg,BPG14,T0,6,DE,18.89,9.590331e-03,3.037342e-03,False,104423,False
BPG14_T0,bpg,BPG14,T0,6,Hybrid,18.012,1.283369e-13,4.064541e-14,True,27270,False
BPG14_T0,bpg,BPG14,T0,6,L-BFGS-B,0.187,3.841882e-02,1.216758e-02,False,1106,False
BPG14_T0,bpg,BPG14,T0,6,least_squares,4.932,4.306659e-04,1.363957e-04,False,2778,False
BPG15_T0,bpg,BPG15,T0,4,CMA-ES,3.242,2.252184e+01,4.364790e-01,False,11980,False
BPG15_T0,bpg,BPG15,T0,4,DE,2.738,2.252184e+01,4.364790e-01,False,12685,False
BPG15_T0,bpg,BPG15,T0,4,Hybrid,0.784,1.098624e-12,2.129161e-14,True,1315,False
BPG15_T0,bpg,BPG15,T0,4,L-BFGS-B,0.29,2.252184e+01,4.364790e-01,False,1240,False
BPG15_T0,bpg,BPG15,T0,4,least_squares,0.441,6.567389e-03,1.272776e-04,False,250,False
BPG16_T0,bpg,BPG16,T0,5,CMA-ES,3.94,2.937122e-10,8.834640e-11,True,12240,False
BPG16_T0,bpg,BPG16,T0,5,DE,16.771,5.895062e-12,1.773190e-12,True,47458,False
BPG16_T0,bpg,BPG16,T0,5,Hybrid,0.013,5.895107e-12,1.773204e-12,True,14,False
BPG16_T0,bpg,BPG16,T0,5,L-BFGS-B,0.591,1.204260e-04,3.622324e-05,False,1824,False
BPG16_T0,bpg,BPG16,T0,5,least_squares,0.184,5.895062e-12,1.773190e-12,True,77,False
BPG17_T0,bpg,BPG17,T0,5,CMA-ES,4.2,7.464470e-12,1.187338e-08,False,12880,False
BPG17_T0,bpg,BPG17,T0,5,DE,50.535,7.160026e-12,1.138911e-08,False,150168,False
BPG17_T0,bpg,BPG17,T0,5,Hybrid,0.01,3.670784e-17,5.838942e-14,True,14,False
BPG17_T0,bpg,BPG17,T0,5,L-BFGS-B,0.376,1.795135e-07,2.855435e-04,False,1140,False
BPG17_T0,bpg,BPG17,T0,5,least_squares,2.139,3.670656e-17,5.838738e-14,True,876,False
BPG18_T0,bpg,BPG18,T0,4,CMA-ES,2.88,3.024001e+02,6.257167e-01,False,9960,False
BPG18_T0,bpg,BPG18,T0,4,DE,2.946,4.933688e-10,1.020863e-12,True,15310,False
BPG18_T0,bpg,BPG18,T0,4,Hybrid,18.006,4.933688e-10,1.020863e-12,True,31970,False
BPG18_T0,bpg,BPG18,T0,4,L-BFGS-B,0.225,4.561873e+02,9.439283e-01,False,890,False
BPG18_T0,bpg,BPG18,T0,4,least_squares,0.095,4.278780e+02,8.853517e-01,False,67,False
BPG19_T0,bpg,BPG19,T0,4,CMA-ES,1.069,5.677672e-10,8.100294e-11,True,2040,False
BPG19_T0,bpg,BPG19,T0,4,DE,2.338,6.278181e-13,8.957036e-14,True,9330,False
BPG19_T0,bpg,BPG19,T0,4,Hybrid,18.008,6.278181e-13,8.957036e-14,True,37302,False
BPG19_T0,bpg,BPG19,T0,4,L-BFGS-B,0.296,4.180690e-07,5.964561e-08,False,1295,False
BPG19_T0,bpg,BPG19,T0,4,least_squares,0.067,6.278181e-13,8.957036e-14,True,54,False
BPG1_T0,bpg,BPG1,T0,6,CMA-ES,13.25,2.733686e-05,1.235155e-07,False,44000,False
BPG1_T0,bpg,BPG1,T0,6,DE,56.1,3.522360e-04,1.591499e-06,False,185738,False
BPG1_T0,bpg,BPG1,T0,6,Hybrid,3.842,1.145451e-12,5.175461e-15,True,6335,False
BPG1_T0,bpg,BPG1,T0,6,L-BFGS-B,2.322,4.290441e-05,1.938539e-07,False,9296,False
BPG1_T0,bpg,BPG1,T0,6,least_squares,1.134,1.145001e-12,5.173431e-15,True,251,False
BPG20_T0,bpg,BPG20,T0,7,CMA-ES,1.766,1.423298e-09,9.865964e-11,True,5260,False
BPG20_T0,bpg,BPG20,T0,7,DE,18.079,8.263929e-12,5.728362e-13,True,64490,False
BPG20_T0,bpg,BPG20,T0,7,Hybrid,40.185,8.264043e-12,5.728441e-13,True,55065,False
BPG20_T0,bpg,BPG20,T0,7,L-BFGS-B,0.459,6.016104e-04,4.170222e-05,False,1608,False
BPG20_T0,bpg,BPG20,T0,7,least_squares,15.764,1.890810e-07,1.310665e-08,False,7042,False
BPG21_T0,bpg,BPG21,T0,5,CMA-ES,1.264,2.912721e-14,3.961024e-11,True,1960,False
BPG21_T0,bpg,BPG21,T0,5,DE,23.656,1.953535e-18,2.656622e-15,True,78624,False
BPG21_T0,bpg,BPG21,T0,5,Hybrid,18.011,1.953535e-18,2.656622e-15,True,28170,False
BPG21_T0,bpg,BPG21,T0,5,L-BFGS-B,0.174,4.416385e-08,6.005864e-05,False,510,False
BPG21_T0,bpg,BPG21,T0,5,least_squares,1.372,1.953535e-18,2.656622e-15,True,586,False
BPG22_T0,bpg,BPG22,T0,5,CMA-ES,6.678,1.042892e-08,8.859223e-11,True,25480,False
BPG22_T0,bpg,BPG22,T0,5,DE,7.104,2.212008e-13,1.879070e-15,True,28376,False
BPG22_T0,bpg,BPG22,T0,5,Hybrid,18.008,2.212008e-13,1.879070e-15,True,42327,False
BPG22_T0,bpg,BPG22,T0,5,L-BFGS-B,0.262,3.254520e-01,2.764670e-03,False,1098,False
BPG22_T0,bpg,BPG22,T0,5,least_squares,0.162,5.832689e-02,4.954789e-04,False,107,False
BPG23_T0,bpg,BPG23,T0,4,CMA-ES,0.368,7.830375e-10,5.817441e-11,True,3100,False
BPG23_T0,bpg,BPG23,T0,4,DE,2.389,5.580106e-12,4.145643e-13,True,12245,False
BPG23_T0,bpg,BPG23,T0,4,Hybrid,18.007,5.580106e-12,4.145643e-13,True,31352,False
BPG23_T0,bpg,BPG23,T0,4,L-BFGS-B,0.146,1.496293e-01,1.111644e-02,False,790,False
BPG23_T0,bpg,BPG23,T0,4,least_squares,0.024,5.580106e-12,4.145643e-13,True,20,False
BPG2_T0,bpg,BPG2,T0,4,CMA-ES,3.902,5.158114e-10,8.848377e-11,True,10280,False
BPG2_T0,bpg,BPG2,T0,4,DE,4.08,3.615108e-12,6.201461e-13,True,11335,False
BPG2_T0,bpg,BPG2,T0,4,Hybrid,18.395,3.615108e-12,6.201461e-13,True,30467,False
BPG2_T0,bpg,BPG2,T0,4,L-BFGS-B,0.84,5.420224e+00,9.298008e-01,False,1610,False
BPG2_T0,bpg,BPG2,T0,4,least_squares,0.7,4.114891e+00,7.058803e-01,False,71,False
BPG3_T0,bpg,BPG3,T0,5,CMA-ES,1.716,5.993044e-13,9.893407e-11,True,1880,False
BPG3_T0,bpg,BPG3,T0,5,DE,13.28,4.218411e-14,6.963817e-12,True,50056,False
BPG3_T0,bpg,BPG3,T0,5,Hybrid,18.627,6.560715e-18,1.083053e-15,True,23083,False
BPG3_T0,bpg,BPG3,T0,5,L-BFGS-B,0.633,8.203202e-08,1.354197e-05,False,336,False
BPG3_T0,bpg,BPG3,T0,5,least_squares,9.038,9.804322e-18,1.618512e-15,True,5000,False
BPG4_T0,bpg,BPG4,T0,6,CMA-ES,1.767,3.961878e-10,5.687114e-11,True,3300,False
BPG4_T0,bpg,BPG4,T0,6,DE,14.127,3.623258e-13,5.201040e-14,True,69813,False
BPG4_T0,bpg,BPG4,T0,6,Hybrid,2.684,3.623258e-13,5.201040e-14,True,3745,False
BPG4_T0,bpg,BPG4,T0,6,L-BFGS-B,0.695,2.879239e-04,4.133030e-05,False,1015,False
BPG4_T0,bpg,BPG4,T0,6,least_squares,0.794,3.623258e-13,5.201040e-14,True,160,False
BPG5_T0,bpg,BPG5,T0,6,CMA-ES,1.97,2.579188e-09,9.882571e-11,True,4680,False
BPG5_T0,bpg,BPG5,T0,6,DE,7.226,4.751402e-12,1.820576e-13,True,35706,False
BPG5_T0,bpg,BPG5,T0,6,Hybrid,2.824,4.751404e-12,1.820577e-13,True,4452,False
BPG5_T0,bpg,BPG5,T0,6,L-BFGS-B,1.033,8.391317e-06,3.215267e-07,False,1918,False
BPG5_T0,bpg,BPG5,T0,6,least_squares,0.636,3.940382e-10,1.509820e-11,True,64,False
BPG6_T0,bpg,BPG6,T0,4,CMA-ES,11.891,4.360246e-04,6.666588e-03,False,60000,False
BPG6_T0,bpg,BPG6,T0,4,DE,8.01,6.869338e-05,1.050286e-03,False,40255,False
BPG6_T0,bpg,BPG6,T0,4,Hybrid,0.536,8.159164e-17,1.247494e-15,True,14,False
BPG6_T0,bpg,BPG6,T0,4,L-BFGS-B,0.771,4.986918e-04,7.624737e-03,False,1020,False
BPG6_T0,bpg,BPG6,T0,4,least_squares,0.619,8.117771e-17,1.241165e-15,True,27,False
BPG7_T0,bpg,BPG7,T0,5,CMA-ES,5.568,6.339122e-11,9.576975e-11,True,13480,False
BPG7_T0,bpg,BPG7,T0,5,DE,16.69,2.499212e-13,3.775742e-13,True,48208,False
BPG7_T0,bpg,BPG7,T0,5,Hybrid,0.552,2.499598e-13,3.776326e-13,True,14,False
BPG7_T0,bpg,BPG7,T0,5,L-BFGS-B,0.888,1.228710e-03,1.856302e-03,False,1044,False
BPG7_T0,bpg,BPG7,T0,5,least_squares,0.698,2.499212e-13,3.775742e-13,True,81,False
BPG8_T0,bpg,BPG8,T0,4,CMA-ES,2.161,3.754404e-09,9.218093e-11,True,4800,False
BPG8_T0,bpg,BPG8,T0,4,DE,3.152,1.969699e-11,4.836151e-13,True,15205,False
BPG8_T0,bpg,BPG8,T0,4,Hybrid,0.59,1.969765e-11,4.836315e-13,True,14,False
BPG8_T0,bpg,BPG8,T0,4,L-BFGS-B,1.038,8.349076e-06,2.049928e-07,False,2060,False
BPG8_T0,bpg,BPG8,T0,4,least_squares,1.182,1.969699e-11,4.836151e-13,True,463,False
BPG9_T0,bpg,BPG9,T0,5,CMA-ES,9.868,1.036938e-09,3.332160e-09,False,45880,False
BPG9_T0,bpg,BPG9,T0,5,DE,41.815,1.370338e-09,4.403528e-09,False,150360,False
BPG9_T0,bpg,BPG9,T0,5,Hybrid,18.009,2.465418e-13,7.922524e-13,True,25027,False
BPG9_T0,bpg,BPG9,T0,5,L-BFGS-B,1.169,3.398386e-07,1.092058e-06,False,2190,False
BPG9_T0,bpg,BPG9,T0,5,least_squares,7.898,1.428087e-10,4.589102e-10,False,5602,False
CRK0_T0,crk,CRK0,T0,7,CMA-ES,13.54,6.353535e-13,5.611833e-09,False,44380,False
CRK0_T0,crk,CRK0,T0,7,DE,91.104,2.849894e-14,2.517202e-10,False,210234,False
CRK0_T0,crk,CRK0,T0,7,Hybrid,20.609,3.146431e-16,2.779121e-12,True,38364,False
CRK0_T0,crk,CRK0,T0,7,L-BFGS-B,0.108,3.558233e-07,3.142850e-03,False,368,False
CRK0_T0,crk,CRK0,T0,7,least_squares,63.73,1.226935e-13,1.083704e-09,False,21000,False
CRK10_T0,crk,CRK10,T0,4,CMA-ES,3.997,6.828510e-06,4.955496e-03,False,13020,False
CRK10_T0,crk,CRK10,T0,4,DE,24.016,2.380412e-16,1.727481e-13,True,74770,False
CRK10_T0,crk,CRK10,T0,4,Hybrid,0.541,2.380413e-16,1.727481e-13,True,1147,False
CRK10_T0,crk,CRK10,T0,4,L-BFGS-B,0.354,1.213391e-08,8.805657e-06,False,1100,False
CRK10_T0,crk,CRK10,T0,4,least_squares,0.93,2.380412e-16,1.727481e-13,True,488,False
CRK11_T0,crk,CRK11,T0,3,CMA-ES,0.878,6.903466e-14,7.187950e-11,True,2500,False
CRK11_T0,crk,CRK11,T0,3,DE,5.075,3.195081e-16,3.326746e-13,True,16868,False
CRK11_T0,crk,CRK11,T0,3,Hybrid,0.011,3.196661e-16,3.328391e-13,True,14,False
CRK11_T0,crk,CRK11,T0,3,L-BFGS-B,0.188,3.363916e-07,3.502539e-04,False,628,False
CRK11_T0,crk,CRK11,T0,3,least_squares,0.196,3.195081e-16,3.326746e-13,True,147,False
CRK12_T0,crk,CRK12,T0,4,CMA-ES,3.795,2.494158e-05,6.659794e-03,False,13320,False
CRK12_T0,crk,CRK12,T0,4,DE,3.621,1.945821e-03,5.195646e-01,False,11735,False
CRK12_T0,crk,CRK12,T0,4,Hybrid,18.006,4.797153e-16,1.280915e-13,True,34888,False
CRK12_T0,crk,CRK12,T0,4,L-BFGS-B,0.078,2.037887e-03,5.441478e-01,False,390,False
CRK12_T0,crk,CRK12,T0,4,least_squares,0.39,4.831291e-05,1.290031e-02,False,216,False
CRK13_T0,crk,CRK13,T0,3,CMA-ES,4.599,1.120540e-11,2.132537e-07,False,24060,False
CRK13_T0,crk,CRK13,T0,3,DE,13.442,1.078470e-12,2.052473e-08,False,90102,False
CRK13_T0,crk,CRK13,T0,3,Hybrid,18.003,3.821197e-19,7.272249e-15,True,46304,False
CRK13_T0,crk,CRK13,T0,3,L-BFGS-B,0.037,2.059661e-06,3.919812e-02,False,260,False
CRK13_T0,crk,CRK13,T0,3,least_squares,0.679,3.821186e-19,7.272230e-15,True,595,False
CRK14_T0,crk,CRK14,T0,5,CMA-ES,2.313,2.218381e-13,8.451502e-11,True,10520,False
CRK14_T0,crk,CRK14,T0,5,DE,18.337,4.928892e-17,1.877790e-14,True,74924,False
CRK14_T0,crk,CRK14,T0,5,Hybrid,18.007,4.928892e-17,1.877790e-14,True,30583,False
CRK14_T0,crk,CRK14,T0,5,L-BFGS-B,0.167,4.303021e-04,1.639348e-01,False,612,False
CRK14_T0,crk,CRK14,T0,5,least_squares,0.037,4.928892e-17,1.877790e-14,True,19,False
CRK15_T0,crk,CRK15,T0,5,CMA-ES,3.552,2.264990e-05,2.287755e-03,False,10960,False
CRK15_T0,crk,CRK15,T0,5,DE,8.525,3.321119e-05,3.354500e-03,False,26368,False
CRK15_T0,crk,CRK15,T0,5,Hybrid,18.008,4.455678e-16,4.500462e-14,True,28297,False
CRK15_T0,crk,CRK15,T0,5,L-BFGS-B,0.268,9.451318e-05,9.546314e-03,False,870,False
CRK15_T0,crk,CRK15,T0,5,least_squares,0.22,3.425421e-06,3.459851e-04,False,95,False
CRK16_T0,crk,CRK16,T0,3,CMA-ES,0.505,2.398489e-12,5.552960e-11,True,2460,False
CRK16_T0,crk,CRK16,T0,3,DE,1.406,4.804683e-16,1.112376e-14,True,5974,False
CRK16_T0,crk,CRK16,T0,3,Hybrid,0.007,4.804687e-16,1.112377e-14,True,14,False
CRK16_T0,crk,CRK16,T0,3,L-BFGS-B,0.146,1.313624e-11,3.041291e-10,False,632,False
CRK16_T0,crk,CRK16,T0,3,least_squares,0.119,4.804683e-16,1.112376e-14,True,105,False
CRK17_T0,crk,CRK17,T0,4,CMA-ES,1.598,9.570617e-06,5.847844e-04,False,6740,False
CRK17_T0,crk,CRK17,T0,4,DE,3.286,9.570617e-06,5.847844e-04,False,14655,False
CRK17_T0,crk,CRK17,T0,4,Hybrid,1.141,6.707499e-17,4.098420e-15,True,2688,False
CRK17_T0,crk,CRK17,T0,4,L-BFGS-B,0.264,9.570617e-06,5.847844e-04,False,970,False
CRK17_T0,crk,CRK17,T0,4,least_squares,0.064,9.570617e-06,5.847844e-04,False,48,False
CRK18_T0,crk,CRK18,T0,4,CMA-ES,8.897,2.065334e-13,9.130519e-11,True,34780,False
CRK18_T0,crk,CRK18,T0,4,DE,24.083,9.698954e-18,4.287756e-15,True,115575,False
CRK18_T0,crk,CRK18,T0,4,Hybrid,0.504,9.710251e-18,4.292750e-15,True,835,False
CRK18_T0,crk,CRK18,T0,4,L-BFGS-B,0.147,3.358148e-10,1.484585e-07,False,540,False
CRK18_T0,crk,CRK18,T0,4,least_squares,13.804,9.698954e-18,4.287756e-15,True,8089,False
CRK19_T0,crk,CRK19,T0,6,CMA-ES,6.749,2.480942e-07,2.205415e-03,False,17080,False
CRK19_T0,crk,CRK19,T0,6,DE,53.349,3.762732e-08,3.344853e-04,False,137781,False
CRK19_T0,crk,CRK19,T0,6,Hybrid,1.799,1.809815e-16,1.608821e-12,True,2451,False
CRK19_T0,crk,CRK19,T0,6,L-BFGS-B,0.301,2.079785e-06,1.848810e-02,False,1141,False
CRK19_T0,crk,CRK19,T0,6,least_squares,5.406,4.672783e-08,4.153836e-04,False,2759,False
CRK1_T0,crk,CRK1,T0,5,CMA-ES,3.328,3.712939e-13,9.841456e-11,True,10060,False
CRK1_T0,crk,CRK1,T0,5,DE,42.991,7.013325e-13,1.858940e-10,False,150180,False
CRK1_T0,crk,CRK1,T0,5,Hybrid,1.039,1.018736e-15,2.700245e-13,True,1489,False
CRK1_T0,crk,CRK1,T0,5,L-BFGS-B,0.529,1.178536e-07,3.123809e-05,False,1644,False
CRK1_T0,crk,CRK1,T0,5,least_squares,2.746,1.018721e-15,2.700205e-13,True,1419,False
CRK20_T0,crk,CRK20,T0,4,CMA-ES,2.646,8.048353e-05,3.706170e-02,False,8080,False
CRK20_T0,crk,CRK20,T0,4,DE,1.972,8.048353e-05,3.706170e-02,False,10055,False
CRK20_T0,crk,CRK20,T0,4,Hybrid,18.006,7.062551e-16,3.252220e-13,True,40627,False
CRK20_T0,crk,CRK20,T0,4,L-BFGS-B,0.163,1.550943e-04,7.141904e-02,False,595,False
CRK20_T0,crk,CRK20,T0,4,least_squares,0.231,1.625333e-05,7.484463e-03,False,150,False
CRK21_T0,crk,CRK21,T0,5,CMA-ES,2.922,2.460983e-12,9.679613e-11,True,14000,False
CRK21_T0,crk,CRK21,T0,5,DE,6.845,3.512356e-17,1.381490e-15,True,44256,False
CRK21_T0,crk,CRK21,T0,5,Hybrid,18.007,3.512356e-17,1.381490e-15,True,48269,False
CRK21_T0,crk,CRK21,T0,5,L-BFGS-B,0.266,1.216139e-05,4.783355e-04,False,1200,False
CRK21_T0,crk,CRK21,T0,5,least_squares,0.085,3.512356e-17,1.381490e-15,True,53,False
CRK22_T0,crk,CRK22,T0,9,CMA-ES,22.891,6.253703e-10,3.557727e-07,False,52520,False
CRK22_T0,crk,CRK22,T0,9,DE,110.795,5.825533e-08,3.314142e-05,False,270300,False
CRK22_T0,crk,CRK22,T0,9,Hybrid,109.308,1.367515e-12,7.779785e-10,False,215828,False
CRK22_T0,crk,CRK22,T0,9,L-BFGS-B,1.079,1.550404e-07,8.820236e-05,False,2690,False
CRK22_T0,crk,CRK22,T0,9,least_squares,2.63,6.687910e-11,3.804748e-08,False,773,False
CRK23_T0,crk,CRK23,T0,3,CMA-ES,0.914,6.240268e-14,7.372115e-12,True,2040,False
CRK23_T0,crk,CRK23,T0,3,DE,6.924,6.906768e-16,8.159504e-14,True,35446,False
CRK23_T0,crk,CRK23,T0,3,Hybrid,18.003,6.906768e-16,8.159504e-14,True,44682,False
CRK23_T0,crk,CRK23,T0,3,L-BFGS-B,0.097,1.089396e-11,1.286988e-09,False,640,False
CRK23_T0,crk,CRK23,T0,3,least_squares,0.02,6.906768e-16,8.159504e-14,True,25,False
CRK24_T0,crk,CRK24,T0,5,CMA-ES,17.57,1.190628e-12,1.077772e-09,False,57380,False
CRK24_T0,crk,CRK24,T0,5,DE,45.053,1.483873e-10,1.343221e-07,False,150192,False
CRK24_T0,crk,CRK24,T0,5,Hybrid,0.636,3.490182e-16,3.159357e-13,True,918,False
CRK24_T0,crk,CRK24,T0,5,L-BFGS-B,0.31,1.609849e-06,1.457256e-03,False,966,False
CRK24_T0,crk,CRK24,T0,5,least_squares,21.723,9.928808e-16,8.987684e-13,True,9556,False
CRK25_T0,crk,CRK25,T0,3,CMA-ES,0.419,2.010463e-13,7.731682e-11,True,2020,False
CRK25_T0,crk,CRK25,T0,3,DE,0.883,7.429278e-17,2.857094e-14,True,5494,False
CRK25_T0,crk,CRK25,T0,3,Hybrid,18.004,7.429278e-17,2.857094e-14,True,44215,False
CRK25_T0,crk,CRK25,T0,3,L-BFGS-B,0.079,3.410834e-13,1.311712e-10,False,332,False
CRK25_T0,crk,CRK25,T0,3,least_squares,0.011,7.429278e-17,2.857094e-14,True,9,False
CRK26_T0,crk,CRK26,T0,5,CMA-ES,3.711,5.119901e-08,1.508684e-05,False,11100,False
CRK26_T0,crk,CRK26,T0,5,DE,8.358,5.627993e-07,1.658404e-04,False,28968,False
CRK26_T0,crk,CRK26,T0,5,Hybrid,0.764,1.340264e-17,3.949363e-15,True,1494,False
CRK26_T0,crk,CRK26,T0,5,L-BFGS-B,0.324,5.235271e-06,1.542680e-03,False,1410,False
CRK26_T0,crk,CRK26,T0,5,least_squares,0.144,5.119901e-08,1.508684e-05,False,86,False
